Year,Month,State,Genus Species,Serotype or Genotype,Etiology Status,Location of Preparation,Illnesses,Hospitalizations,Deaths,Food Vehicle,Contaminated Ingredient,Specific Location
2007,2,Tennessee,Norovirus Genogroup I; Norovirus Genogroup II,unknown,Confirmed; Confirmed,Restaurant,8,0.0,0.0,"lettuce, unspecified",,other or unknown type
2006,10,Pennsylvania,,,,Caterer,5,0.0,0.0,,,(food prepared off-site from where served)
2006,7,Pennsylvania,,,,Restaurant,50,0.0,0.0,,,other or unknown type
2007,1,Wisconsin,Clostridium perfringens,,Confirmed,Restaurant,10,0.0,0.0,"refried beans, unspecified",,other or unknown type
2006,5,Pennsylvania,,,,Caterer,9,1.0,0.0,"chicken, fried",,(food prepared off-site from where served)
2006,11,California,Bacillus cereus; Clostridium perfringens,,Suspected; Suspected,Other,21,0.0,0.0,"turkey, baked",,
2006,4,California,Norovirus unknown,,Suspected,Other,108,,0.0,"mixed fruit; sandwich, beef","fruit, unspecified; melon; beef; bread; cheese; leafy green; vine-stalk eg. tomato",
2006,4,California,Bacillus cereus; Clostridium perfringens,,Suspected; Suspected,Restaurant,16,0.0,0.0,,,other or unknown type
2006,2,California,Norovirus unknown,,Suspected,Restaurant,38,0.0,0.0,multiple foods,,other or unknown type; Grocery store; Office/indoor workplace; Other
2006,1,California,Clostridium perfringens,,Suspected,Private,34,0.0,0.0,chili colorado,,home/residence; Caterer (food prepared off-site from where served); Other
2006,9,California,Salmonella enterica,Enteritidis,Confirmed,Restaurant,36,0.0,0.0,mutiple mexican foods,,other or unknown type; School/college/university
2006,12,California,,,,Restaurant,3,0.0,0.0,,,other or unknown type
2007,2,Kansas,,,,Restaurant,4,0.0,0.0,,,other or unknown type
2006,12,California,Norovirus Genogroup II,unknown,Confirmed,Restaurant,11,0.0,0.0,,,other or unknown type
2007,1,California,Salmonella enterica,Typhimurium,Confirmed,Private,10,4.0,0.0,,,home/residence
2007,1,California,Clostridium perfringens; Bacillus cereus,,Suspected; Suspected,Restaurant,8,0.0,0.0,"burrito, beef; burrito, cheese",beef; chicken,other or unknown type
2007,1,California,Other - Chemical/Toxin,,Suspected,Restaurant,2,0.0,0.0,,,other or unknown type
2006,12,Iowa,Norovirus Genogroup II,unknown,Confirmed,Restaurant,32,1.0,0.0,"ham, other",leafy green; pork; wraps/tortillas,other or unknown type
2006,10,Iowa,,,,Banquet,20,1.0,0.0,,,Facility (food prepared and served on-site)
2006,6,Rhode Island,Norovirus unknown,,Confirmed,Restaurant,22,1.0,0.0,,,other or unknown type; Banquet Facility (food prepared and served on-site)
2007,1,Rhode Island,Norovirus Genogroup I,,Suspected,School/college/university,22,0.0,0.0,,,
2006,11,Texas,Salmonella enterica,Newport,Confirmed,School/college/university,77,2.0,0.0,"turkey and gravy; tea, unspecified",,
2006,12,California,Bacillus cereus; Clostridium perfringens,,Suspected; Suspected,Restaurant,11,,0.0,"pizza, unspecified",,other or unknown type
2006,4,California,Salmonella enterica,Heidelberg,Confirmed,Restaurant,22,5.0,0.0,mayonnaise made with raw eggs,,other or unknown type
2007,1,New York,Norovirus Genogroup I,,Confirmed,Restaurant,12,0.0,0.0,coleslaw,leafy green,other or unknown type
2007,1,Wisconsin,Norovirus Genogroup II,unknown,Confirmed,Restaurant,5,0.0,0.0,,,other or unknown type
2007,2,Minnesota,Hepatitis A,,Confirmed,Restaurant,15,6.0,0.0,"ice cream/yogurt, other",,other or unknown type
2007,1,Kansas,,,,Restaurant,10,0.0,0.0,,,other or unknown type
2007,2,Tennessee,Norovirus Genogroup I,unknown,Confirmed,Restaurant,10,0.0,0.0,,,other or unknown type
2006,12,Iowa,Salmonella enterica,"I 4,[5],12:i:-",Confirmed,Private,20,2.0,0.0,,,home/residence
2007,1,Maryland,,,,Private,6,1.0,0.0,,,home/residence; Grocery store
2005,3,California,Norovirus Genogroup I,,Confirmed,,17,0.0,0.0,"oysters, raw",,
2006,11,Iowa,Norovirus Genogroup I,,Suspected,Restaurant,97,2.0,0.0,green salad,,other or unknown type
2007,1,Washington,Norovirus Genogroup I,,Suspected,Restaurant,3,,,"mixed vegetables, unspecified",,other or unknown type
2007,2,Washington,Other - Chemical/Toxin,,Suspected,,6,0.0,0.0,"ethnic style, unspecified",,
2006,6,Pennsylvania,Norovirus Genogroup I,,Confirmed,Long-term,37,8.0,0.0,"salad, unspecified",,care/nursing home/assisted living facility
2006,4,Kansas,Norovirus unknown,,Confirmed,Restaurant,8,0.0,0.0,,,other or unknown type
2006,12,Washington,Norovirus Genogroup I,,Suspected,Restaurant,21,,,,,other or unknown type
2006,7,Kansas,,,,Restaurant,4,0.0,0.0,,,other or unknown type
2006,10,North Dakota,Norovirus Genogroup II,unknown,Confirmed,Restaurant,26,1.0,0.0,,,other or unknown type
2006,10,North Dakota,Norovirus Genogroup II,unknown,Confirmed,Private,16,0.0,0.0,,,home/residence
2006,8,Texas,Hepatitis A,,Confirmed,Office/indoor,8,,,,,workplace; School/college/university
2006,12,Kansas,Norovirus unknown,,Suspected,Private,6,0.0,0.0,,,home/residence
2006,12,Kansas,,,,Restaurant,2,0.0,0.0,,,other or unknown type
2006,10,Michigan,Norovirus Genogroup II,unknown,Confirmed,Restaurant,100,2.0,0.0,,,other or unknown type; Other
2007,2,Illinois,Salmonella enterica,Enteritidis,Confirmed,Restaurant,18,3.0,0.0,,,other or unknown type
2007,2,Illinois,Norovirus Genogroup II,unknown,Suspected,Restaurant,19,0.0,0.0,,,other or unknown type; Private home/residence; Other
2006,11,Michigan,,,,Caterer,51,3.0,0.0,"turkey, baked",,(food prepared off-site from where served)
2007,2,Illinois,,,,Restaurant,17,0.0,0.0,,,other or unknown type
2007,1,Illinois,Norovirus Genogroup II,unknown,Suspected,Restaurant,10,0.0,0.0,,,other or unknown type; Other
2007,2,Connecticut,Norovirus Genogroup II,unknown,Confirmed,Restaurant,5,1.0,0.0,,,other or unknown type
2006,7,Massachusetts,"Escherichia coli, Shiga toxin-producing",O26,Confirmed,Other,5,1.0,0.0,strawberries; blueberries,,
2006,12,Idaho,Norovirus Genogroup II,unknown,Confirmed,Restaurant,8,0.0,0.0,"lettuce; egg rolls; spring rolls, unspecified",,other or unknown type
2006,10,Michigan,,,,Restaurant,46,,0.0,"stuffing, unspecified",,other or unknown type; Caterer (food prepared off-site from where served)
2007,2,Wisconsin,Norovirus Genogroup II,unknown,Confirmed,Restaurant,9,0.0,0.0,,,other or unknown type
2006,8,Pennsylvania,Norovirus Genogroup I,,Suspected,Restaurant,23,1.0,0.0,,,other or unknown type; Banquet Facility (food prepared and served on-site)
2006,10,Pennsylvania,,,,Restaurant,3,0.0,0.0,,,other or unknown type
2007,3,Tennessee,Norovirus Genogroup II,unknown,Confirmed,Restaurant,15,0.0,0.0,,,other or unknown type
2007,2,Ohio,,,,Restaurant,3,0.0,0.0,,,other or unknown type
2007,2,Ohio,,,,Restaurant,4,0.0,0.0,,,other or unknown type
2007,2,Ohio,,,,Restaurant,38,2.0,0.0,lettuce-based salads unspecified; unspecified fruit; unspecified beverage,,other or unknown type
2007,2,Ohio,,,,Restaurant,2,0.0,0.0,,,other or unknown type
2006,1,Pennsylvania,Salmonella enterica,Schwarzengrund,Confirmed,Unknown,6,0.0,0.0,,,
2006,12,Pennsylvania,Norovirus Genogroup I,,Confirmed,Restaurant,13,0.0,0.0,"green beans, unspecified",,other or unknown type
2006,12,Florida,,,,Restaurant,6,0.0,0.0,,,other or unknown type
2007,2,Florida,Norovirus unknown,,Suspected,Restaurant,7,,,,,other or unknown type
2007,1,Illinois,,,,Restaurant,19,1.0,0.0,,,other or unknown type
2006,12,Florida,Norovirus Genogroup II,unknown,Confirmed,Restaurant,24,2.0,0.0,ice,,other or unknown type
2007,1,California,Bacillus cereus; Clostridium perfringens,,Suspected; Suspected,Restaurant,9,0.0,0.0,"beef, bbq",,other or unknown type
2007,2,Kansas,,,,Caterer,35,0.0,0.0,,,(food prepared off-site from where served)
2006,1,Maryland,,,,Other,3,0.0,0.0,,,
2006,8,Maryland,,,,School/college/university,46,0.0,0.0,,,
2007,2,Illinois,,,,Banquet,12,,,,,Facility (food prepared and served on-site)
2006,5,Virginia,Campylobacter jejuni,,Confirmed,Other,9,0.0,0.0,raw milk,,
2006,7,New York,Salmonella enterica,Saintpaul,Confirmed,Other,3,0.0,0.0,"deli meat, sliced turkey",turkey,
2006,7,Virginia,Campylobacter jejuni,,Confirmed,Other,15,1.0,0.0,watermelon,,
2006,10,Oklahoma,Norovirus Genogroup II,unknown,Confirmed,Restaurant,14,0.0,0.0,,,other or unknown type; Other
2006,3,Virginia,Histamine,,Confirmed,Restaurant,6,0.0,0.0,"tuna, unspecified; tuna salad",,other or unknown type
2007,2,Florida,,,,Restaurant,2,,,"seabass, unspecified",,other or unknown type
2007,2,Florida,,,,Restaurant,2,,,"chicken, buffalo wings",,other or unknown type
2007,2,Florida,Staphylococcus aureus,,Suspected,Restaurant,2,,,"fish sandwich, unspecified; shrimp, unspecified",,other or unknown type
2007,2,Florida,,,,Restaurant,2,,,"chicken, sesame",,other or unknown type
2006,12,Washington,Norovirus Genogroup I,,Suspected,Restaurant,18,0.0,0.0,cheesecake,,other or unknown type
2006,9,Virginia,Norovirus unknown,,Confirmed,Caterer,9,0.0,0.0,lettuce-based salads unspecified,,(food prepared off-site from where served)
2006,9,Virginia,Staphylococcus aureus,,Confirmed,Other,100,2.0,0.0,"chicken, bbq; ham, biscuit; potato salad",,
2007,2,Ohio,,,,Restaurant,2,0.0,0.0,,,other or unknown type
2007,3,Ohio,,,,Restaurant,3,0.0,0.0,"pizza, meat and vegetable",,other or unknown type
2007,3,Ohio,Norovirus Genogroup II,unknown,Confirmed,Restaurant,3,1.0,0.0,,,other or unknown type
2006,10,Hawaii,Scombroid toxin,,Confirmed,Restaurant,2,0.0,0.0,"fish, mahi mahi",,other or unknown type
2006,12,New York,Norovirus Genogroup I,,Confirmed,Restaurant,26,0.0,0.0,"sandwich, deli",,other or unknown type
2007,3,Georgia,Clostridium perfringens,,Confirmed,Caterer,100,0.0,0.0,"chicken, baked; rice, wild",chicken; sauces/ dressings; rice; sauces/ dressings,(food prepared off-site from where served)
2006,5,Oklahoma,Norovirus Genogroup II,unknown,Confirmed,Grocery,6,0.0,0.0,"cake, unspecified",,store
2006,7,Oklahoma,Norovirus Genogroup II,unknown,Confirmed,Restaurant,21,0.0,0.0,unspecified vegetables; lettuce based salads; shrimp dishes unspecified,,other or unknown type
2006,10,Texas,,,,Restaurant,18,10.0,0.0,,,other or unknown type
2006,2,Kansas,,,,Restaurant,4,0.0,0.0,chinese,,other or unknown type
2006,6,Kansas,,,,Restaurant,4,0.0,0.0,"fried rice, unspecified; chinese",,other or unknown type
2007,2,Arizona,,,,Restaurant,8,0.0,0.0,,,other or unknown type
2006,11,California,,,,Restaurant,2,0.0,0.0,,,other or unknown type
2006,10,California,Trichinella spiralis,,Confirmed,Other,2,1.0,0.0,"bear, unspecified",,
2007,3,Kansas,,,,Restaurant,3,2.0,0.0,,,other or unknown type
2007,3,Kansas,,,,Restaurant,5,0.0,0.0,,,other or unknown type
2007,2,Maryland,Norovirus Genogroup II,unknown,Confirmed,Restaurant,11,0.0,0.0,,,other or unknown type
2006,6,California,Vibrio parahaemolyticus,,Confirmed,Restaurant,27,0.0,0.0,"oysters, raw",,other or unknown type; Private home/residence; Other
2006,12,Florida,,,,Restaurant,8,0.0,0.0,shrimp,,other or unknown type
2007,3,Maryland,Clostridium perfringens,,Suspected,Restaurant,7,0.0,0.0,"refried beans, unspecified",,other or unknown type
2006,12,California,Norovirus Genogroup I,,Suspected,Restaurant,8,0.0,0.0,,,other or unknown type
2006,12,California,Norovirus Genogroup I,,Confirmed,Restaurant,23,0.0,0.0,,,other or unknown type; Banquet Facility (food prepared and served on-site)
2006,12,California,Salmonella enterica,Enteritidis,Confirmed,Restaurant,19,3.0,0.0,stuffed potato puffs,,other or unknown type; Banquet Facility (food prepared and served on-site)
2006,6,California,Salmonella enterica,Typhimurium,Confirmed,Banquet,39,0.0,0.0,chicken skewers,,Facility (food prepared and served on-site); Other
2006,5,Florida,,,,Restaurant,7,0.0,0.0,shrimp,,other or unknown type
2007,3,Illinois,Norovirus Genogroup I,,Suspected,Restaurant,19,3.0,0.0,dill dip; raspberry dressing,,other or unknown type
2006,9,Arizona,Salmonella enterica,Oranienburg,Confirmed,Restaurant,59,,0.0,hard ice tea,,other or unknown type
2007,1,Colorado,Norovirus unknown,,Confirmed,Restaurant,7,0.0,0.0,,,other or unknown type
2007,2,Georgia,,,,Restaurant,8,0.0,0.0,,,other or unknown type
2007,1,Washington,Norovirus unknown,,Confirmed,Restaurant,56,0.0,0.0,lettuce based salads; biscuits,,other or unknown type
2007,3,Ohio,,,,Restaurant,5,0.0,0.0,,,other or unknown type
2007,3,Ohio,,,,Restaurant,4,0.0,0.0,pizza,,other or unknown type
2007,1,Colorado,Norovirus unknown,,Confirmed,Banquet,19,0.0,0.0,honeydew melon; caramel rolls,,Facility (food prepared and served on-site); Grocery store
2007,3,Connecticut,,,,Restaurant,6,0.0,0.0,"refried beans, unspecified",,other or unknown type
2007,3,Illinois,Norovirus Genogroup II,unknown,Confirmed,Restaurant,23,1.0,0.0,,,other or unknown type
2006,12,Florida,Scombroid toxin,,Confirmed,Restaurant,3,0.0,0.0,"fish, escolar",,other or unknown type
2006,12,Wisconsin,Norovirus Genogroup II,unknown,Confirmed,Other,33,,0.0,"beef, other",,
2006,12,Florida,Norovirus unknown,,Suspected,Restaurant,4,0.0,0.0,,,other or unknown type
2007,1,Florida,,,,Restaurant,6,0.0,0.0,,,other or unknown type
2007,3,Minnesota,Norovirus Genogroup I,,Confirmed,Restaurant,4,1.0,0.0,,,other or unknown type
2006,12,Michigan,Norovirus Genogroup II,unknown,Confirmed,Restaurant,61,1.0,0.0,fruit salad; green salad; pasta salad,,other or unknown type
2007,3,Florida,,,,Restaurant,5,0.0,1.0,mutiple mexican foods,,other or unknown type
2006,12,Massachusetts,Salmonella enterica,Uganda,Confirmed,Restaurant,29,0.0,0.0,,,other or unknown type
2007,3,Wisconsin,Norovirus Genogroup II,unknown,Confirmed,Private,7,0.0,0.0,fruit salad,,home/residence
2006,8,California,Other - Parasite,,Confirmed,Restaurant,18,2.0,0.0,"crab, unspecified",,other or unknown type; Other
2007,1,California,Norovirus unknown,,Confirmed,Restaurant,28,1.0,0.0,,,other or unknown type
2007,3,Massachusetts,,,,Restaurant,57,1.0,0.0,,,other or unknown type
2006,5,Iowa,,,,Restaurant,37,0.0,0.0,,,other or unknown type
2006,12,Wisconsin,Norovirus Genogroup II,unknown,Confirmed,Restaurant,24,,0.0,"sausage, beef",,other or unknown type
2007,3,Ohio,,,,Restaurant,2,0.0,0.0,rice,,other or unknown type
2007,3,Ohio,,,,Restaurant,2,0.0,0.0,pizza,,other or unknown type
2007,2,Ohio,Salmonella enterica,Enteritidis,Confirmed,Restaurant,6,1.0,0.0,,,other or unknown type
2007,1,Florida,,,,Restaurant,5,,,"onion, unspecified",,other or unknown type
2007,1,Florida,,,,Grocery,2,,,"fish, catfish",,store
2007,3,Washington,Norovirus Genogroup I,,Suspected,Restaurant,20,0.0,0.0,mixed fruit,,other or unknown type
2006,12,Michigan,Norovirus Genogroup II,unknown,Confirmed,Restaurant,15,0.0,0.0,,,other or unknown type
2007,2,Florida,,,,Restaurant,5,,,"taco, chicken",,other or unknown type
2006,11,Michigan,Norovirus Genogroup II,unknown,Confirmed,Restaurant,318,10.0,0.0,,,other or unknown type
2006,11,Ohio,,,,Restaurant,9,,0.0,,,other or unknown type
2006,9,Pennsylvania,Campylobacter jejuni,,Confirmed,Unknown,3,0.0,0.0,,,
2007,3,Illinois,Salmonella enterica,Enteritidis,Confirmed,Restaurant,2,0.0,0.0,,,other or unknown type
2006,11,Pennsylvania,Campylobacter jejuni,,Confirmed,Unknown,2,0.0,0.0,,,
2007,2,Arizona,Clostridium perfringens,,Confirmed,Restaurant,100,0.0,0.0,"stew/chili, other",,other or unknown type
2007,2,Florida,Norovirus unknown,,Suspected,Restaurant,15,0.0,0.0,multiple salads,,other or unknown type
2007,3,Wisconsin,Norovirus Genogroup II,unknown,Confirmed,Religious,18,0.0,0.0,,,facility
2007,1,Wisconsin,Norovirus Genogroup II,unknown,Confirmed,Restaurant,10,0.0,0.0,,,other or unknown type
2006,9,Pennsylvania,Campylobacter jejuni,,Confirmed,Unknown,3,0.0,0.0,,,
2006,7,Pennsylvania,Campylobacter fetus,,Confirmed,Unknown,2,1.0,0.0,,,
2006,12,Pennsylvania,Salmonella enterica,Enteritidis,Confirmed,Private,10,2.0,0.0,egg baked/casserole,,home/residence
2007,2,Arizona,,,,Restaurant,6,0.0,0.0,"oysters, raw",,other or unknown type
2007,1,Washington,Norovirus Genogroup I,,Suspected,Restaurant,4,0.0,0.0,green salad,,other or unknown type
2007,1,Washington,Norovirus Genogroup I,,Suspected,Restaurant,8,0.0,0.0,,,other or unknown type
2007,3,Florida,Bacillus cereus,,Suspected,Restaurant,2,,,"seafood dish, unspecified",,other or unknown type
2007,1,Georgia,Salmonella enterica,Montevideo,Confirmed,Restaurant,31,14.0,0.0,"pork, smoked",,other or unknown type
2007,3,Florida,,,,Restaurant,2,,,"chicken, fried",,other or unknown type
2007,2,Alaska,Salmonella enterica,Typhimurium,Confirmed,Private,18,1.0,0.0,,,home/residence; Other
2006,4,Wisconsin,Norovirus Genogroup II,unknown,Confirmed,Restaurant,9,0.0,0.0,"sandwich, submarine",,other or unknown type
2007,2,Kansas,,,,Restaurant,3,0.0,0.0,,,other or unknown type
2007,3,Kansas,,,,Restaurant,5,0.0,0.0,,,other or unknown type
2007,3,Kansas,,,,Restaurant,4,0.0,0.0,,,other or unknown type
2007,3,Kansas,,,,Restaurant,3,0.0,0.0,,,other or unknown type
2007,3,Kansas,Salmonella enterica; Salmonella enterica,Typhimurium var Cope; Hadar,Confirmed; Confirmed,Restaurant,9,1.0,0.0,,,other or unknown type
2007,4,Ohio,Norovirus Genogroup II,unknown,Suspected,Restaurant,2,0.0,0.0,,,other or unknown type
2007,3,Ohio,,,,Restaurant,5,0.0,0.0,"ice cream, soft serve",,other or unknown type
2007,4,Ohio,Clostridium perfringens,,Confirmed,Private,30,0.0,0.0,shredded chicken,,home/residence; Office/indoor workplace
2007,3,Colorado,,,,Restaurant,8,0.0,0.0,,,other or unknown type
2007,3,New York,Scombroid toxin,,Confirmed,Restaurant,2,0.0,0.0,yellowfin tuna,fin fish,other or unknown type
2007,3,Georgia,Norovirus Genogroup I,unknown,Confirmed,Restaurant,6,0.0,0.0,"salsa, unspecified; chips, tortilla",,other or unknown type
2007,2,Florida,Norovirus Genogroup II,unknown,Confirmed,Private,16,0.0,0.0,chicken salad,,home/residence
2007,4,Florida,Staphylococcus aureus,,Suspected,Restaurant,5,0.0,0.0,,,other or unknown type
2006,5,Multistate,Vibrio parahaemolyticus,,Confirmed,Restaurant,177,2.0,0.0,oysters,,other or unknown type; Private home/residence; Banquet Facility (food prepared and served on-site); Grocery store; Other
2007,3,Florida,Norovirus Genogroup II,unknown,Confirmed,Restaurant,7,0.0,0.0,,,other or unknown type
2006,5,Indiana,Salmonella enterica,Typhimurium,Confirmed,Grocery,199,39.0,0.0,"deli meat, unspecified",,store
2007,1,Pennsylvania,Norovirus Genogroup I,GI_1,Suspected,Grocery,8,0.0,0.0,"cake, marble; cake, marble",,store
2007,2,Pennsylvania,,,,Restaurant,2,0.0,0.0,,,other or unknown type
2006,5,Indiana,Norovirus unknown,,Confirmed,Banquet,31,0.0,0.0,"sandwich, turkey",,Facility (food prepared and served on-site)
2006,7,Indiana,Norovirus unknown,,Confirmed,Other,21,0.0,0.0,,,
2006,8,Indiana,Norovirus unknown,,Confirmed,Restaurant,28,0.0,0.0,,,other or unknown type
2007,3,Washington,Clostridium perfringens,,Confirmed,Other,16,1.0,0.0,"beef, stew",,
2007,4,New York,Norovirus unknown,,Confirmed,Private,16,0.0,0.0,vanilla cake,other baked goods,home/residence; Grocery store
2006,12,Indiana,Norovirus unknown,,Confirmed,Restaurant,23,,0.0,,,other or unknown type
2006,11,Arizona,Salmonella enterica,Heidelberg,Confirmed,Restaurant,13,5.0,0.0,"eggs, over-easy",,other or unknown type; Private home/residence
2006,10,Indiana,Norovirus unknown,,Confirmed,Restaurant,100,,,,,other or unknown type
2007,2,Indiana,Salmonella enterica,Enteritidis,Confirmed,Restaurant,15,6.0,0.0,"eggs, scrambled",,other or unknown type
